,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Adj Close,ETH-USD_Volume,EURUSD=X_Open,EURUSD=X_High,EURUSD=X_Low,EURUSD=X_Close,EURUSD=X_Adj Close,EURUSD=X_Volume,JPY=X_Open,JPY=X_High,JPY=X_Low,JPY=X_Close,JPY=X_Adj Close,JPY=X_Volume,CNY=X_Open,CNY=X_High,CNY=X_Low,CNY=X_Close,CNY=X_Adj Close,CNY=X_Volume,GBPUSD=X_Open,GBPUSD=X_High,GBPUSD=X_Low,GBPUSD=X_Close,GBPUSD=X_Adj Close,GBPUSD=X_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,GC=F_Open,GC=F_High,GC=F_Low,GC=F_Close,GC=F_Adj Close,GC=F_Volume
2020-11-22,549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,558.068115234375,21967049601.0,1.1867464780807495,1.1890889406204224,1.185185194015503,1.1866477727890017,1.1866477727890017,0.0,103.79299926757812,103.90499877929688,103.70600128173828,103.8249969482422,103.8249969482422,0.0,6.582399845123291,6.582499980926514,6.559700012207031,6.582399845123291,6.582399845123291,0.0,1.3250473737716677,1.3295574188232422,1.324959635734558,1.3249244689941406,1.3249244689941406,0.0,3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,3557.5400390625,4236370000.0,11892.7001953125,11935.4697265625,11852.509765625,11854.9697265625,11854.9697265625,5350970000.0,1871.199951171875,1872.5999755859373,1871.199951171875,1872.5999755859373,1872.5999755859373,1900.0
2020-11-23,558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,608.4540405273438,27272302872.0,1.1865352392196655,1.1905895471572876,1.1803170442581177,1.1866477727890017,1.1866477727890017,0.0,103.8239974975586,104.6240005493164,103.68699645996094,103.81700134277344,103.81700134277344,0.0,6.561999797821045,6.585000038146973,6.554599761962891,6.5619001388549805,6.5619001388549805,0.0,1.3303357362747192,1.3397642374038696,1.326664686203003,1.3305126428604126,1.3305126428604126,0.0,3566.820068359375,3589.81005859375,3552.77001953125,3577.590087890625,3577.590087890625,5057550000.0,11916.759765625,11949.330078125,11796.5302734375,11880.6298828125,11880.6298828125,5473250000.0,1834.800048828125,1837.800048828125,1829.199951171875,1837.800048828125,1837.800048828125,843.0
2020-11-24,608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,603.8977661132812,23281758100.0,1.1841803789138794,1.1893858909606934,1.1838942766189575,1.1842728853225708,1.1842728853225708,0.0,104.55699920654295,104.74500274658205,104.14900207519533,104.5250015258789,104.5250015258789,0.0,6.584499835968018,6.591599941253662,6.571300029754639,6.584499835968018,6.584499835968018,0.0,1.332356333732605,1.3379716873168943,1.3295927047729492,1.332906723022461,1.332906723022461,0.0,3594.52001953125,3642.31005859375,3594.52001953125,3635.409912109375,3635.409912109375,6280290000.0,11939.330078125,12049.8798828125,11863.4501953125,12036.7900390625,12036.7900390625,6339580000.0,1829.300048828125,1829.300048828125,1799.300048828125,1804.800048828125,1804.800048828125,1041.0
2020-11-25,603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,570.6866455078125,20088492893.0,1.1900511980056765,1.192804932594299,1.1882835626602173,1.1900511980056765,1.1900511980056765,0.0,104.50599670410156,104.58499908447266,104.26799774169922,104.51300048828124,104.51300048828124,0.0,6.590199947357178,6.59060001373291,6.565800189971924,6.590199947357178,6.590199947357178,0.0,1.3362374305725098,1.3393514156341553,1.3307074308395386,1.3363267183303833,1.3363267183303833,0.0,3635.5,3635.5,3617.760009765625,3629.64990234375,3629.64990234375,4910440000.0,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,12094.400390625,4448640000.0,1801.4000244140625,1805.699951171875,1801.4000244140625,1805.699951171875,1805.699951171875,205754.0
2020-11-26,570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,518.8011474609375,31104004592.0,1.1917530298233032,1.1940997838974,1.1886931657791138,1.1920002698898315,1.1920002698898315,0.0,104.37899780273438,104.39199829101562,104.22599792480467,104.4000015258789,104.4000015258789,0.0,6.577499866485596,6.578199863433838,6.554999828338623,6.577499866485596,6.577499866485596,0.0,1.3384730815887451,1.3398700952529907,1.3323030471801758,1.3385447263717651,1.3385447263717651,0.0,3635.5,3635.5,3617.760009765625,3629.64990234375,3629.64990234375,4910440000.0,12053.8896484375,12114.76953125,12020.9501953125,12094.400390625,12094.400390625,4448640000.0,1801.4000244140625,1805.699951171875,1801.4000244140625,1805.699951171875,1805.699951171875,205754.0
2020-11-27,519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,517.4937133789062,16831105703.0,1.1911852359771729,1.1961865425109863,1.1910717487335205,1.191599726676941,1.191599726676941,0.0,104.26399993896484,104.26699829101562,103.90699768066406,104.24199676513672,104.24199676513672,0.0,6.57450008392334,6.582799911499023,6.56850004196167,6.57450008392334,6.57450008392334,0.0,1.335220456123352,1.338114857673645,1.3295927047729492,1.3354523181915283,1.3354523181915283,0.0,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,3638.35009765625,2778390000.0,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401830000.0,1806.0999755859373,1817.0,1770.699951171875,1781.9000244140625,1781.9000244140625,71804.0
2020-11-28,517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,538.2297973632812,14770243833.0,1.1911852359771729,1.1961865425109863,1.1910717487335205,1.191599726676941,1.191599726676941,0.0,104.26399993896484,104.26699829101562,103.90699768066406,104.24199676513672,104.24199676513672,0.0,6.57450008392334,6.582799911499023,6.56850004196167,6.57450008392334,6.57450008392334,0.0,1.335220456123352,1.338114857673645,1.3295927047729492,1.3354523181915283,1.3354523181915283,0.0,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,3638.35009765625,2778390000.0,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401830000.0,1806.0999755859373,1817.0,1770.699951171875,1781.9000244140625,1781.9000244140625,71804.0
2020-11-29,538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,575.758056640625,15017517758.0,1.1911852359771729,1.1961865425109863,1.1910717487335205,1.191599726676941,1.191599726676941,0.0,104.26399993896484,104.26699829101562,103.90699768066406,104.24199676513672,104.24199676513672,0.0,6.57450008392334,6.582799911499023,6.56850004196167,6.57450008392334,6.57450008392334,0.0,1.335220456123352,1.338114857673645,1.3295927047729492,1.3354523181915283,1.3354523181915283,0.0,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,3638.35009765625,2778390000.0,12159.1796875,12236.23046875,12154.5703125,12205.849609375,12205.849609375,3401830000.0,1806.0999755859373,1817.0,1770.699951171875,1781.9000244140625,1781.9000244140625,71804.0
2020-11-30,575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,614.842529296875,20276867833.0,1.197074294090271,1.2002063989639282,1.1944148540496826,1.1971460580825806,1.1971460580825806,0.0,104.10099792480467,104.38400268554688,103.83000183105467,104.08200073242188,104.08200073242188,0.0,6.575900077819824,6.593500137329102,6.564499855041504,6.576000213623047,6.576000213623047,0.0,1.333066701889038,1.3381328582763672,1.3306366205215454,1.333191156387329,1.333191156387329,0.0,3634.179931640625,3634.179931640625,3594.389892578125,3621.6298828125,3621.6298828125,6308410000.0,12224.25,12244.650390625,12027.16015625,12198.740234375,12198.740234375,7760390000.0,1785.0,1787.199951171875,1762.300048828125,1775.699951171875,1775.699951171875,3145.0
2020-12-01,615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,587.3241577148438,27178964465.0,1.1937732696533203,1.2053565979003906,1.1935994625091553,1.193816065788269,1.193816065788269,0.0,104.3010025024414,104.572998046875,104.18599700927734,104.29900360107422,104.29900360107422,0.0,6.5777997970581055,6.585700035095215,6.5594000816345215,6.5777997970581055,6.5777997970581055,0.0,1.3337246179580688,1.3438512086868286,1.331912636756897,1.3336889743804932,1.3336889743804932,0.0,3645.8701171875,3678.449951171875,3645.8701171875,3662.449951171875,3662.449951171875,5418480000.0,12313.3603515625,12405.7900390625,12263.9296875,12355.1103515625,12355.1103515625,6512420000.0,1775.0,1815.9000244140625,1774.9000244140625,1814.0999755859373,1814.0999755859373,1859.0
2020-12-02,587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,598.3523559570312,16883292129.0,1.2069860696792605,1.210741639137268,1.2040793895721436,1.2074378728866575,1.2074378728866575,0.0,104.28900146484376,104.74700164794922,104.2249984741211,104.30899810791016,104.30899810791016,0.0,6.570799827575684,6.571300029754639,6.544099807739258,6.570799827575684,6.570799827575684,0.0,1.342227816581726,1.3441402912139893,1.329168677330017,1.3422638177871704,1.3422638177871704,0.0,3653.780029296875,3670.9599609375,3644.840087890625,3669.010009765625,3669.010009765625,5041250000.0,12285.75,12360.0595703125,12217.349609375,12349.3701171875,12349.3701171875,5194960000.0,1811.300048828125,1830.0,1807.800048828125,1825.699951171875,1825.699951171875,771.0
2020-12-03,598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,616.708740234375,16146190946.0,1.2113430500030518,1.2175003290176392,1.2102434635162354,1.2114603519439695,1.2114603519439695,0.0,104.45600128173828,104.53299713134766,103.6750030517578,104.45800018310548,104.45800018310548,0.0,6.562399864196777,6.563199996948242,6.541800022125244,6.562399864196777,6.562399864196777,0.0,1.337095022201538,1.350001335144043,1.3354344367980957,1.3370771408081057,1.3370771408081057,0.0,3668.280029296875,3682.72998046875,3657.169921875,3666.719970703125,3666.719970703125,5065340000.0,12369.259765625,12439.01953125,12356.990234375,12377.1796875,12377.1796875,5209980000.0,1829.199951171875,1842.0,1825.300048828125,1836.800048828125,1836.800048828125,1765.0
2020-12-04,616.7227783203125,618.983154296875,569.2835083007812,569.3541870117188,569.3541870117188,16337589997.0,1.2145354747772217,1.2177746295928955,1.2133712768554688,1.2145650386810305,1.2145650386810305,0.0,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,103.822998046875,0.0,6.541399955749512,6.55109977722168,6.522299766540527,6.541399955749512,6.541399955749512,0.0,1.3452612161636353,1.3537662029266355,1.341813564300537,1.345496654510498,1.345496654510498,0.0,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,3699.1201171875,5099620000.0,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5086900000.0,1840.699951171875,1847.5999755859373,1828.199951171875,1835.9000244140625,1835.9000244140625,1213.0
2020-12-05,569.34765625,596.595458984375,563.1066284179688,596.595458984375,596.595458984375,13498010566.0,1.2145354747772217,1.2177746295928955,1.2133712768554688,1.2145650386810305,1.2145650386810305,0.0,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,103.822998046875,0.0,6.541399955749512,6.55109977722168,6.522299766540527,6.541399955749512,6.541399955749512,0.0,1.3452612161636353,1.3537662029266355,1.341813564300537,1.345496654510498,1.345496654510498,0.0,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,3699.1201171875,5099620000.0,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5086900000.0,1840.699951171875,1847.5999755859373,1828.199951171875,1835.9000244140625,1835.9000244140625,1213.0
2020-12-06,596.5686645507812,606.7919311523438,584.4117431640625,601.9089965820312,601.9089965820312,11290893016.0,1.2145354747772217,1.2177746295928955,1.2133712768554688,1.2145650386810305,1.2145650386810305,0.0,103.8239974975586,104.24199676513672,103.73799896240234,103.822998046875,103.822998046875,0.0,6.541399955749512,6.55109977722168,6.522299766540527,6.541399955749512,6.541399955749512,0.0,1.3452612161636353,1.3537662029266355,1.341813564300537,1.345496654510498,1.345496654510498,0.0,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,3699.1201171875,5099620000.0,12399.3203125,12464.23046875,12376.4404296875,12464.23046875,12464.23046875,5086900000.0,1840.699951171875,1847.5999755859373,1828.199951171875,1835.9000244140625,1835.9000244140625,1213.0
2020-12-07,601.797119140625,602.9179077148438,585.4286499023438,591.8433837890625,591.8433837890625,10720480962.0,1.2120624780654907,1.2163525819778442,1.2080796957015991,1.212135910987854,1.212135910987854,0.0,104.20099639892578,104.30999755859376,103.92400360107422,104.197998046875,104.197998046875,0.0,6.530600070953369,6.541999816894531,6.528500080108643,6.530600070953369,6.530600070953369,0.0,1.3415615558624268,1.343652606010437,1.3227407932281494,1.3417415618896484,1.3417415618896484,0.0,3694.72998046875,3697.409912109375,3678.8798828125,3691.9599609375,3691.9599609375,4804500000.0,12461.0,12536.23046875,12460.5498046875,12519.9501953125,12519.9501953125,4771820000.0,1836.5,1866.9000244140625,1820.800048828125,1861.800048828125,1861.800048828125,1427.0
2020-12-08,591.9008178710938,594.7515869140625,552.46923828125,554.8277587890625,554.8277587890625,14398919320.0,1.2109469175338743,1.213415503501892,1.2097164392471311,1.2113136053085327,1.2113136053085327,0.0,104.00800323486328,104.19200134277344,103.95999908447266,103.9980010986328,103.9980010986328,0.0,6.52869987487793,6.538099765777588,6.51639986038208,6.52869987487793,6.52869987487793,0.0,1.3357020616531372,1.3384909629821775,1.329168677330017,1.3357375860214231,1.3357375860214231,0.0,3683.050048828125,3708.449951171875,3678.830078125,3702.25,3702.25,4584390000.0,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,12582.76953125,4809480000.0,1863.0,1875.800048828125,1861.800048828125,1870.800048828125,1870.800048828125,121.0
2020-12-09,554.7929077148438,577.2883911132812,532.9984130859375,573.4791259765625,573.4791259765625,15855915840.0,1.2109909057617188,1.214900016784668,1.207394003868103,1.2110936641693115,1.2110936641693115,0.0,104.13300323486328,104.3010025024414,104.0530014038086,104.13500213623048,104.13500213623048,0.0,6.531700134277344,6.5441999435424805,6.514400005340576,6.531700134277344,6.531700134277344,0.0,1.3366482257843018,1.3476543426513672,1.3362730741500854,1.3365589380264282,1.3365589380264282,0.0,3705.97998046875,3712.389892578125,3660.5400390625,3672.820068359375,3672.820068359375,5232800000.0,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,12338.9501953125,5168450000.0,1867.0999755859373,1867.0999755859373,1827.0,1834.5999755859373,1834.5999755859373,215.0
2020-12-10,573.5040283203125,574.6001586914062,549.7840576171875,559.6785278320312,559.6785278320312,11672582040.0,1.2081671953201294,1.2158055305480957,1.2080358266830444,1.207875370979309,1.207875370979309,0.0,104.28700256347656,104.5739974975586,104.23200225830078,104.27200317382812,104.27200317382812,0.0,6.542200088500977,6.551300048828125,6.5346999168396,6.542200088500977,6.542200088500977,0.0,1.3366659879684448,1.3389569520950315,1.3249948024749756,1.3367018699645996,1.3367018699645996,0.0,3659.1298828125,3678.489990234375,3645.179931640625,3668.10009765625,3668.10009765625,4658480000.0,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,12405.8095703125,4518580000.0,1833.199951171875,1849.0999755859373,1828.0,1833.5999755859373,1833.5999755859373,177.0
2020-12-11,559.67919921875,560.376708984375,537.8116455078125,545.79736328125,545.79736328125,11098819124.0,1.214343786239624,1.216397047042847,1.210785746574402,1.2144293785095217,1.2144293785095217,0.0,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654295,104.18199920654295,0.0,6.544400215148926,6.547299861907959,6.527500152587891,6.544400215148926,6.544400215148926,0.0,1.3302295207977295,1.3324999809265137,1.3136979341506958,1.3305658102035522,1.3305658102035522,0.0,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,3663.4599609375,4375470000.0,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4292680000.0,1838.5,1846.0,1829.0999755859373,1839.800048828125,1839.800048828125,109.0
2020-12-12,545.5785522460938,573.3394165039062,545.24560546875,568.5673217773438,568.5673217773438,8534557897.0,1.214343786239624,1.216397047042847,1.210785746574402,1.2144293785095217,1.2144293785095217,0.0,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654295,104.18199920654295,0.0,6.544400215148926,6.547299861907959,6.527500152587891,6.544400215148926,6.544400215148926,0.0,1.3302295207977295,1.3324999809265137,1.3136979341506958,1.3305658102035522,1.3305658102035522,0.0,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,3663.4599609375,4375470000.0,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4292680000.0,1838.5,1846.0,1829.0999755859373,1839.800048828125,1839.800048828125,109.0
2020-12-13,568.60986328125,593.78125,564.5659790039062,589.6632080078125,589.6632080078125,9070377862.0,1.214343786239624,1.216397047042847,1.210785746574402,1.2144293785095217,1.2144293785095217,0.0,104.16799926757812,104.16799926757812,103.82599639892578,104.18199920654295,104.18199920654295,0.0,6.544400215148926,6.547299861907959,6.527500152587891,6.544400215148926,6.544400215148926,0.0,1.3302295207977295,1.3324999809265137,1.3136979341506958,1.3305658102035522,1.3305658102035522,0.0,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,3663.4599609375,4375470000.0,12336.7900390625,12383.5,12246.76953125,12377.8701171875,12377.8701171875,4292680000.0,1838.5,1846.0,1829.0999755859373,1839.800048828125,1839.800048828125,109.0
2020-12-14,589.782470703125,590.4929809570312,577.118408203125,586.0111694335938,586.0111694335938,8125837102.0,1.213356614112854,1.217404007911682,1.2117539644241333,1.213340401649475,1.213340401649475,0.0,103.96199798583984,104.08300018310548,103.51399993896484,103.93900299072266,103.93900299072266,0.0,6.545700073242188,6.549799919128418,6.532299995422363,6.545700073242188,6.545700073242188,0.0,1.3318239450454712,1.3443751335144043,1.3293275833129885,1.3318239450454712,1.3318239450454712,0.0,3675.27001953125,3697.610107421875,3645.840087890625,3647.489990234375,3647.489990234375,4623850000.0,12447.4404296875,12543.0,12432.7099609375,12440.0400390625,12440.0400390625,4491930000.0,1835.5,1835.699951171875,1822.699951171875,1828.699951171875,1828.699951171875,258.0
2020-12-15,586.0217895507812,596.2477416992188,580.6287841796875,589.3555908203125,589.3555908203125,9326645840.0,1.2148748636245728,1.2166485786437988,1.212694525718689,1.214889645576477,1.214889645576477,0.0,104.01200103759766,104.14700317382812,103.68099975585938,104.01000213623048,104.01000213623048,0.0,6.549699783325195,6.554999828338623,6.5355000495910645,6.549699783325195,6.549699783325195,0.0,1.332539200782776,1.3448632955551147,1.3285152912139893,1.3330844640731812,1.3330844640731812,0.0,3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,3694.6201171875,4387080000.0,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,12595.0595703125,4423650000.0,1833.5,1853.5999755859373,1833.199951171875,1852.300048828125,1852.300048828125,961.0
2020-12-16,589.378662109375,636.6403198242188,582.0391235351562,636.1818237304688,636.1818237304688,15817248373.0,1.215376853942871,1.2212995290756226,1.2146978378295898,1.2154301404953003,1.2154301404953003,0.0,103.6510009765625,103.70999908447266,103.26200103759766,103.63400268554688,103.63400268554688,0.0,6.538300037384033,6.544700145721436,6.519400119781494,6.538300037384033,6.538300037384033,0.0,1.344760179519653,1.3550136089324951,1.3435442447662354,1.3444474935531616,1.3444474935531616,0.0,3696.25,3711.27001953125,3688.570068359375,3701.169921875,3701.169921875,4067040000.0,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,12658.1904296875,4592700000.0,1856.5,1864.699951171875,1850.5,1856.0999755859373,1856.0999755859373,1090.0
2020-12-17,636.1541748046875,673.834228515625,628.7493896484375,642.8689575195312,642.8689575195312,25479532147.0,1.219705581665039,1.2263002395629885,1.2192445993423462,1.2199585437774658,1.2199585437774658,0.0,103.46399688720705,103.54900360107422,102.8939971923828,103.4749984741211,103.4749984741211,0.0,6.531300067901611,6.539100170135498,6.519499778747559,6.531300067901611,6.531300067901611,0.0,1.3502929210662842,1.3621937036514282,1.3496733903884888,1.3502929210662842,1.3502929210662842,0.0,3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,3722.47998046875,4192810000.0,12730.7802734375,12765.25,12696.349609375,12764.75,12764.75,5029830000.0,1874.199951171875,1896.199951171875,1874.199951171875,1887.199951171875,1887.199951171875,414.0
2020-12-18,642.9169921875,662.6990966796875,632.3560791015625,654.8119506835938,654.8119506835938,15756303983.0,1.2261964082717896,1.2268433570861816,1.2227181196212769,1.226271629333496,1.226271629333496,0.0,103.14900207519533,103.58999633789062,103.12899780273438,103.13099670410156,103.13099670410156,0.0,6.532100200653076,6.543700218200684,6.523099899291992,6.532100200653076,6.532100200653076,0.0,1.35694420337677,1.3572388887405396,1.347472906112671,1.3570178747177124,1.3570178747177124,0.0,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,3709.409912109375,7097100000.0,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7125800000.0,1882.4000244140625,1889.5,1882.300048828125,1885.699951171875,1885.699951171875,276.0
2020-12-19,654.6242065429688,668.7695922851562,646.6162109375,659.2979125976562,659.2979125976562,12830893778.0,1.2261964082717896,1.2268433570861816,1.2227181196212769,1.226271629333496,1.226271629333496,0.0,103.14900207519533,103.58999633789062,103.12899780273438,103.13099670410156,103.13099670410156,0.0,6.532100200653076,6.543700218200684,6.523099899291992,6.532100200653076,6.532100200653076,0.0,1.35694420337677,1.3572388887405396,1.347472906112671,1.3570178747177124,1.3570178747177124,0.0,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,3709.409912109375,7097100000.0,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7125800000.0,1882.4000244140625,1889.5,1882.300048828125,1885.699951171875,1885.699951171875,276.0
2020-12-20,659.18505859375,659.9237060546875,625.0144653320312,638.2908325195312,638.2908325195312,13375855442.0,1.2261964082717896,1.2268433570861816,1.2227181196212769,1.226271629333496,1.226271629333496,0.0,103.14900207519533,103.58999633789062,103.12899780273438,103.13099670410156,103.13099670410156,0.0,6.532100200653076,6.543700218200684,6.523099899291992,6.532100200653076,6.532100200653076,0.0,1.35694420337677,1.3572388887405396,1.347472906112671,1.3570178747177124,1.3570178747177124,0.0,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,3709.409912109375,7097100000.0,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,12755.6396484375,7125800000.0,1882.4000244140625,1889.5,1882.300048828125,1885.699951171875,1885.699951171875,276.0
2020-12-21,638.315185546875,646.8465576171875,600.8360595703125,609.81787109375,609.81787109375,14419493621.0,1.221060872077942,1.223466157913208,1.213076949119568,1.221612811088562,1.221612811088562,0.0,103.4729995727539,103.88500213623048,103.25700378417967,103.45700073242188,103.45700073242188,0.0,6.536699771881104,6.554399967193604,6.536699771881104,6.535999774932861,6.535999774932861,0.0,1.3402670621871948,1.3411837816238403,1.3192263841629028,1.3401951789855957,1.3401951789855957,0.0,3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,3694.919921875,4748580000.0,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,12742.51953125,5192860000.0,1884.800048828125,1908.0,1869.0999755859373,1879.199951171875,1879.199951171875,136.0
2020-12-22,609.4205322265625,635.0765991210938,589.552001953125,634.8541870117188,634.8541870117188,14745890080.0,1.2238404750823977,1.2259002923965454,1.216604232788086,1.223690629005432,1.223690629005432,0.0,103.33699798583984,103.72200012207033,103.27899932861328,103.33999633789062,103.33999633789062,0.0,6.548200130462647,6.552499771118164,6.532599925994873,6.548200130462647,6.548200130462647,0.0,1.3448271751403809,1.3456594944000244,1.3309553861618042,1.3449536561965942,1.3449536561965942,0.0,3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,3687.260009765625,4053310000.0,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,12807.919921875,5811850000.0,1882.199951171875,1882.199951171875,1861.0,1866.5999755859373,1866.5999755859373,233.0
2020-12-23,634.8245849609375,637.122802734375,560.3642578125,583.714599609375,583.714599609375,15261413038.0,1.2185908555984497,1.2219412326812744,1.2157758474349976,1.2186651229858398,1.2186651229858398,0.0,103.5270004272461,103.63500213623048,103.36299896240234,103.53399658203124,103.53399658203124,0.0,6.542200088500977,6.554100036621094,6.528900146484375,6.542200088500977,6.542200088500977,0.0,1.3397462368011477,1.3561345338821411,1.3372917175292969,1.339943766593933,1.339943766593933,0.0,3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3690.010009765625,3779160000.0,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,12771.1103515625,7100250000.0,1867.0,1878.800048828125,1864.5,1874.699951171875,1874.699951171875,82.0
2020-12-24,584.1356201171875,613.815185546875,568.5963745117188,611.607177734375,611.607177734375,14317413703.0,1.219393253326416,1.2217471599578855,1.2179378271102903,1.2191405296325684,1.2191405296325684,0.0,103.5250015258789,103.75599670410156,103.5,103.552001953125,103.552001953125,0.0,6.539599895477295,6.53980016708374,6.519599914550781,6.539599895477295,6.539599895477295,0.0,1.35111403465271,1.3620266914367676,1.350712537765503,1.350530028343201,1.350530028343201,0.0,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,3703.06005859375,1883780000.0,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305960000.0,1877.300048828125,1879.9000244140625,1875.699951171875,1879.9000244140625,1879.9000244140625,46.0
2020-12-25,611.5545654296875,633.0614013671875,605.4244384765625,626.4107055664062,626.4107055664062,13520927700.0,1.2184720039367676,1.2212995290756226,1.2167004346847534,1.2184720039367676,1.2184720039367676,0.0,103.62100219726562,103.65499877929688,103.21399688720705,103.65299987792967,103.65299987792967,0.0,6.52899980545044,6.5432000160217285,6.519599914550781,6.52899980545044,6.52899980545044,0.0,1.3569625616073608,1.3612998723983765,1.3515340089797974,1.3552008867263794,1.3552008867263794,0.0,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,3703.06005859375,1883780000.0,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305960000.0,1877.300048828125,1879.9000244140625,1875.699951171875,1879.9000244140625,1879.9000244140625,46.0
2020-12-26,626.498046875,650.721435546875,617.402099609375,635.8358154296875,635.8358154296875,14761125202.0,1.2184720039367676,1.2212995290756226,1.2167004346847534,1.2184720039367676,1.2184720039367676,0.0,103.62100219726562,103.65499877929688,103.21399688720705,103.65299987792967,103.65299987792967,0.0,6.52899980545044,6.5432000160217285,6.519599914550781,6.52899980545044,6.52899980545044,0.0,1.3569625616073608,1.3612998723983765,1.3515340089797974,1.3552008867263794,1.3552008867263794,0.0,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,3703.06005859375,1883780000.0,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305960000.0,1877.300048828125,1879.9000244140625,1875.699951171875,1879.9000244140625,1879.9000244140625,46.0
2020-12-27,635.8871459960938,711.3935546875,628.3349609375,682.642333984375,682.642333984375,26093552821.0,1.2184720039367676,1.2212995290756226,1.2167004346847534,1.2184720039367676,1.2184720039367676,0.0,103.62100219726562,103.65499877929688,103.21399688720705,103.65299987792967,103.65299987792967,0.0,6.52899980545044,6.5432000160217285,6.519599914550781,6.52899980545044,6.52899980545044,0.0,1.3569625616073608,1.3612998723983765,1.3515340089797974,1.3552008867263794,1.3552008867263794,0.0,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,3703.06005859375,1883780000.0,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,12804.73046875,3305960000.0,1877.300048828125,1879.9000244140625,1875.699951171875,1879.9000244140625,1879.9000244140625,46.0
